Name,State,Date,MedianSalePrice,Year,Median Income,MORTGAGE30US,HAI
Ocala,FL,2020-04-30,169900.0,2020,42361.0,3.23,149.5692816685116
Hickory,NC,2020-04-30,170000.0,2020,48653.0,3.23,171.6841830022585
Fort Collins,CO,2020-04-30,402500.0,2020,70528.0,3.23,105.11513847617087
Rockford,IL,2020-04-30,122500.0,2020,44771.0,3.23,219.24529850045946
Lincoln,NE,2020-04-30,184500.0,2020,60063.0,3.23,195.29010226259564
Gainesville,FL,2020-04-30,200000.0,2020,38028.0,3.23,114.06254895953802
Boulder,CO,2020-04-30,531000.0,2020,72279.0,3.23,81.6558299320973
Green Bay,WI,2020-04-30,180000.0,2020,52214.0,3.23,174.0139409374764
Columbus,GA,2020-04-30,155950.0,2020,47418.0,3.23,182.40109291108303
South Bend,IN,2020-04-30,159900.0,2020,42657.0,3.23,160.0336933184683
Spartanburg,SC,2020-04-30,175000.0,2020,42841.0,3.23,146.8558103044544
Greeley,CO,2020-04-30,365000.0,2020,57537.0,3.23,94.56358587234122
Lubbock,TX,2020-04-30,172000.0,2020,51623.0,3.23,180.04637234676017
Clarksville,TN,2020-04-30,185000.0,2020,55819.0,3.23,181.0005549359776
Roanoke,VA,2020-04-30,185175.0,2020,45664.0,3.23,147.93167717375323
Evansville,IN,2020-04-30,147618.0,2020,42623.0,3.23,173.21052579904864
Kingsport,TN,2020-04-30,142900.0,2020,42066.0,3.23,176.591002354934
Kennewick,WA,2020-04-30,303000.0,2020,62283.0,3.23,123.30948321294099
Utica,NY,2020-04-30,127000.0,2020,42624.0,3.23,201.33536444556594
Hagerstown,MD,2020-04-30,205000.0,2020,41905.0,3.23,122.62571902473509
Duluth,MN,2020-04-30,184500.0,2020,54084.0,3.23,175.8498558308813
Olympia,WA,2020-04-30,345000.0,2020,63185.0,3.23,109.86629464495894
Longview,TX,2020-04-30,168000.0,2020,50019.0,3.23,178.6056964419429
Wilmington,NC,2020-04-30,255000.0,2020,51137.0,3.23,120.29972891272882
San Luis Obispo,CA,2020-04-30,575500.0,2020,58546.0,3.23,61.02692443260851
Crestview,FL,2020-04-30,280000.0,2020,50188.0,3.23,107.5254926291397
Merced,CA,2020-04-30,278000.0,2020,49973.0,3.23,107.83511579795793
Waco,TX,2020-04-30,183250.0,2020,40349.0,3.23,132.0864826382226
Cedar Rapids,IA,2020-04-30,160000.0,2020,60787.0,3.23,227.90838867424785
Atlantic City,NJ,2020-04-30,194000.0,2020,29526.0,3.23,91.30035547814795
Bremerton,WA,2020-04-30,390000.0,2020,57963.0,3.23,89.15707893160642
Sioux Falls,SD,2020-04-30,216000.0,2020,61738.0,3.23,171.4621986057047
Santa Cruz,CA,2020-04-30,800000.0,2020,86618.0,3.23,64.95128501220985
Erie,PA,2020-04-30,131000.0,2020,38655.0,3.23,177.01251187477536
Norwich,CT,2020-04-30,240000.0,2020,57565.0,3.23,143.88544035219235
Amarillo,TX,2020-04-30,175000.0,2020,52941.0,3.23,181.47787057557295
Laredo,TX,2020-04-30,192709.0,2020,51120.0,3.23,159.13233315847356
Tuscaloosa,AL,2020-04-30,179900.0,2020,44507.0,3.23,148.4112220679078
College Station,TX,2020-04-30,238809.0,2020,47456.0,3.23,119.20926829572664
Kalamazoo,MI,2020-04-30,172000.0,2020,43222.0,3.23,150.74606872075756
Lynchburg,VA,2020-04-30,190450.0,2020,49201.0,3.23,154.97531786096926
Charleston,WV,2020-04-30,114000.0,2020,49769.0,3.23,261.8928526887505
Yakima,WA,2020-04-30,265000.0,2020,48220.0,3.23,109.15683003842102
Fargo,ND,2020-04-30,215650.0,2020,57520.0,3.23,160.00700561694862
Binghamton,NY,2020-04-30,121250.0,2020,35730.0,3.23,176.77500243767398
Fort Smith,AR,2020-04-30,136000.0,2020,45233.0,3.23,199.5198304765677
Appleton,WI,2020-04-30,182000.0,2020,61475.0,3.23,202.62672840508498
Topeka,KS,2020-04-30,146505.0,2020,49647.0,3.23,203.2872527913851
Tyler,TX,2020-04-30,205000.0,2020,54883.0,3.23,160.60296712169279
Barnstable Town,MA,2020-04-30,406400.0,2020,77227.0,3.23,113.99480185779815
Daphne,AL,2020-04-30,250000.0,2020,71105.0,3.23,170.61991256480385
Bellingham,WA,2020-04-30,385500.0,2020,56198.0,3.23,87.45125786116937
Rochester,MN,2020-04-30,226000.0,2020,76034.0,3.23,201.82222153004895
Lafayette,IN,2020-04-30,170000.0,2020,46925.0,3.23,165.58650622532997
Champaign,IL,2020-04-30,150000.0,2020,49467.0,3.23,197.8307951818473
Medford,OR,2020-04-30,325000.0,2020,52243.0,3.23,96.43048029861632
Lebanon,NH,2020-04-30,229000.0,2020,73704.0,3.23,193.07460667946788
Charlottesville,VA,2020-04-30,325000.0,2020,59598.0,3.23,110.00638869967143
Lake Charles,LA,2020-04-30,200000.0,2020,44785.0,3.23,134.3297374343355
Las Cruces,NM,2020-04-30,180332.0,2020,45140.0,3.23,150.16141026995803
Chico,CA,2020-04-30,315000.0,2020,57357.0,3.23,109.23088619199923
Lake Havasu City,AZ,2020-04-30,233950.0,2020,55887.0,3.23,143.30367596321477
Columbia,MO,2020-04-30,201945.0,2020,53447.0,3.23,158.76684377073198
Springfield,IL,2020-04-30,145500.0,2020,54164.0,3.23,223.31470361120847
Monroe,LA,2020-04-30,165000.0,2020,31926.0,3.23,116.07271637428913
Elkhart,IN,2020-04-30,175000.0,2020,40101.0,3.23,137.46329098337867
Johnson City,TN,2020-04-30,162000.0,2020,42174.0,3.23,156.17062995231444
Yuma,AZ,2020-04-30,178500.0,2020,52183.0,3.23,175.37206087437187
Gainesville,GA,2020-04-30,238355.0,2020,53662.0,3.23,135.05546772506256
Jacksonville,NC,2020-04-30,175000.0,2020,45754.0,3.23,156.8413609549265
Florence,SC,2020-04-30,135000.0,2020,51073.0,3.23,226.9484303188093
St. Cloud,MN,2020-04-30,208000.0,2020,50335.0,3.23,145.16981419253693
Racine,WI,2020-04-30,168750.0,2020,44346.0,3.23,157.64501933965764
Bend,OR,2020-04-30,424900.0,2020,67973.0,3.23,95.96641912052218
Saginaw,MI,2020-04-30,125000.0,2020,30845.0,3.23,148.02816125620913
Warner Robins,GA,2020-04-30,160000.0,2020,55163.0,3.23,206.8223541947708
Terre Haute,IN,2020-04-30,108557.0,2020,37299.0,3.23,206.1146866214271
Torrington,CT,2020-04-30,265000.0,2020,60662.0,3.23,137.32209920760465
Punta Gorda,FL,2020-04-30,219450.0,2020,61868.0,3.23,169.12198784511833
Billings,MT,2020-04-30,275000.0,2020,60032.0,3.23,130.9542813264673
Redding,CA,2020-04-30,269250.0,2020,56098.0,3.23,124.98596541203062
Kingston,NY,2020-04-30,264500.0,2020,54311.0,3.23,123.17759089345705
Panama City,FL,2020-04-30,210000.0,2020,48185.0,3.23,137.64554242275966
Joplin,MO,2020-04-30,136200.0,2020,45091.0,3.23,198.60141677561833
Dover,DE,2020-04-30,220000.0,2020,48500.0,3.23,132.24785623362678
El Centro,CA,2020-04-30,253500.0,2020,47366.0,3.23,112.08779607878424
Jackson,TN,2020-04-30,162500.0,2020,42549.0,3.23,157.07445997457364
Yuba City,CA,2020-04-30,306000.0,2020,60910.0,3.23,119.40891605025573
Bowling Green,KY,2020-04-30,209950.0,2020,42044.0,3.23,120.1317300237958
St. George,UT,2020-04-30,325437.0,2020,59989.0,3.23,110.57941234682336
Muskegon,MI,2020-04-30,149900.0,2020,35323.0,3.23,141.35967286271776
Abilene,TX,2020-04-30,169450.0,2020,52518.0,3.23,185.92431438390113
Iowa City,IA,2020-04-30,235000.0,2020,48148.0,3.23,122.9079492894113
Auburn,AL,2020-04-30,182000.0,2020,49028.0,3.23,161.60037804383094
Midland,TX,2020-04-30,300000.0,2020,83616.0,3.23,167.20055562218593
Bloomington,IL,2020-04-30,163000.0,2020,66861.0,3.23,246.06783396876023
Oshkosh,WI,2020-04-30,155450.0,2020,51282.0,3.23,197.89909626419157
Eau Claire,WI,2020-04-30,199975.0,2020,59705.0,3.23,179.1037092434813
Greenville,NC,2020-04-30,160500.0,2020,42612.0,3.23,159.267243852909
Burlington,NC,2020-04-30,174000.0,2020,45587.0,3.23,157.1669942963521
Waterloo,IA,2020-04-30,154500.0,2020,46942.0,3.23,182.26475171790077
Coeur d'Alene,ID,2020-04-30,375000.0,2020,54763.0,3.23,87.60432479465909
Pueblo,CO,2020-04-30,195000.0,2020,42902.0,3.23,131.981332930448
Wausau,WI,2020-04-30,155000.0,2020,47438.0,3.23,183.59643989123683
Janesville,WI,2020-04-30,162000.0,2020,55914.0,3.23,207.04995028106677
Bloomington,IN,2020-04-30,208500.0,2020,41354.0,3.23,118.98194034668725
Odessa,TX,2020-04-30,224979.0,2020,63829.0,3.23,170.19454703909415
Jackson,MI,2020-04-30,140000.0,2020,37192.0,3.23,159.3643150499308
Sebastian,FL,2020-04-30,242500.0,2020,54986.0,3.23,136.02225418468993
Madera,CA,2020-04-30,289750.0,2020,49335.0,3.23,102.14127409536586
Decatur,AL,2020-04-30,139900.0,2020,49296.0,3.23,211.37983251607264
Vineland,NJ,2020-04-30,158000.0,2020,55740.0,3.23,211.63108592218686
Idaho Falls,ID,2020-04-30,243750.0,2020,56590.0,3.23,139.2722694612662
Grand Junction,CO,2020-04-30,284000.0,2020,54570.0,3.23,115.26705482991015
Elizabethtown,KY,2020-04-30,176900.0,2020,47270.0,3.23,160.29772264789102
Niles,MI,2020-04-30,185000.0,2020,38415.0,3.23,124.56576287403176
Monroe,MI,2020-04-30,186250.0,2020,53068.0,3.23,170.9251705930498
Santa Fe,NM,2020-04-30,365351.0,2020,57274.0,3.23,94.04090453919048
Concord,NH,2020-04-30,242500.0,2020,70004.0,3.23,173.17320557860242
Alexandria,LA,2020-04-30,173250.0,2020,41845.0,3.23,144.890500254521
Traverse City,MI,2020-04-30,295000.0,2020,61056.0,3.23,124.15834522062343
Bangor,ME,2020-04-30,167000.0,2020,47538.0,3.23,170.7630952181632
Hanford,CA,2020-04-30,237000.0,2020,65974.0,3.23,166.9913797707255
Jefferson City,MO,2020-04-30,153736.0,2020,54003.0,3.23,210.7229766546641
Florence,AL,2020-04-30,134200.0,2020,39735.0,3.23,177.6193533021179
Dothan,AL,2020-04-30,147500.0,2020,48377.0,3.23,196.75079490101217
London,KY,2020-04-30,123500.0,2020,40574.0,3.23,197.08358347862563
Albany,GA,2020-04-30,132000.0,2020,38826.0,3.23,176.4486345748039
Ottawa,IL,2020-04-30,122000.0,2020,53544.0,3.23,263.2816337870759
Sioux City,IA,2020-04-30,145000.0,2020,57750.0,3.23,238.92058491976223
Wichita Falls,TX,2020-04-30,144900.0,2020,47335.0,3.23,195.96728642720097
Valdosta,GA,2020-04-30,145000.0,2020,33583.0,3.23,138.93800871619698
Logan,UT,2020-04-30,270000.0,2020,43056.0,3.23,95.66200943557902
Flagstaff,AZ,2020-04-30,353500.0,2020,58685.0,3.23,99.58806033774098
Rocky Mount,NC,2020-04-30,115000.0,2020,42691.0,3.23,222.6937715290627
Pottsville,PA,2020-04-30,131000.0,2020,39154.0,3.23,179.29757831962112
Dalton,GA,2020-04-30,150000.0,2020,46894.0,3.23,187.54073037090478
Lebanon,PA,2020-04-30,195000.0,2020,40380.0,3.23,124.22279203140857
Morristown,TN,2020-04-30,171400.0,2020,33511.0,3.23,117.28599408797345
Winchester,VA,2020-04-30,264900.0,2020,61102.0,3.23,138.37035353151384
Morgantown,WV,2020-04-30,221000.0,2020,42474.0,3.23,115.29234482873107
La Crosse,WI,2020-04-30,201000.0,2020,46438.0,3.23,138.59483084689694
Napa,CA,2020-04-30,700000.0,2020,85953.0,3.23,73.66014719018446
Rapid City,SD,2020-04-30,230000.0,2020,53760.0,3.23,140.2171084936217
Sumter,SC,2020-04-30,155000.0,2020,40760.0,3.23,157.75097790730666
Eureka,CA,2020-04-30,316000.0,2020,43199.0,3.23,82.00799498342798
Springfield,OH,2020-04-30,110500.0,2020,39344.0,3.23,213.59241017759544
Harrisonburg,VA,2020-04-30,230750.0,2020,49117.0,3.23,127.69082887651875
Battle Creek,MI,2020-04-30,119450.0,2020,42285.0,3.23,212.3585561287447
Sherman,TX,2020-04-30,179250.0,2020,50627.0,3.23,169.43089768177956
Carbondale,IL,2020-04-30,106500.0,2020,24093.0,3.23,135.7096891829223
Johnstown,PA,2020-04-30,78000.0,2020,29171.0,3.23,224.3501155490478
Jonesboro,AR,2020-04-30,149950.0,2020,47062.0,3.23,188.27536246992673
Bismarck,ND,2020-04-30,234000.0,2020,67629.0,3.23,173.3750867238759
Hammond,LA,2020-04-30,179900.0,2020,31250.0,3.23,104.2049720183818
Pittsfield,MA,2020-04-30,240000.0,2020,56620.0,3.23,141.5233845694629
Mount Vernon,WA,2020-04-30,370000.0,2020,63194.0,3.23,102.45748820853264
Jamestown,NY,2020-04-30,117900.0,2020,34767.0,3.23,176.89802958795946
Albany,OR,2020-04-30,287970.0,2020,62172.0,3.23,129.51413666776926
Glens Falls,NY,2020-04-30,172760.0,2020,55496.0,3.23,192.70281953620145
Lawton,OK,2020-04-30,113750.0,2020,47690.0,3.23,251.5043494790013
Cleveland,TN,2020-04-30,190000.0,2020,44542.0,3.23,140.6324994811508
Sierra Vista,AZ,2020-04-30,180000.0,2020,59585.0,3.23,198.5793210778629
Ames,IA,2020-04-30,170750.0,2020,50783.0,3.23,178.4132990336386
Mansfield,OH,2020-04-30,114550.0,2020,36318.0,3.23,190.1938254833892
Staunton,VA,2020-04-30,205000.0,2020,52292.0,3.23,153.02097838543008
Augusta,ME,2020-04-30,178500.0,2020,38842.0,3.23,130.5367952873992
Altoona,PA,2020-04-30,126500.0,2020,42244.0,3.23,200.32912375556532
New Bern,NC,2020-04-30,170000.0,2020,43406.0,3.23,153.1688415389808
Farmington,NM,2020-04-30,185000.0,2020,56576.0,3.23,183.45522843579906
St. Joseph,MO,2020-04-30,125000.0,2020,48716.0,3.23,233.79283202326096
Wenatchee,WA,2020-04-30,344000.0,2020,56962.0,3.23,99.33364451519819
Holland,MI,2020-04-30,185000.0,2020,58796.0,3.23,190.65387463078412
Lumberton,NC,2020-04-30,106000.0,2020,36846.0,3.23,208.52304850661864
Lawrence,KS,2020-04-30,227475.0,2020,55598.0,3.23,146.62062906135415
Goldsboro,NC,2020-04-30,155000.0,2020,37556.0,3.23,145.35072930046144
Watertown,NY,2020-04-30,148950.0,2020,41918.0,3.23,168.82222848908083
Sheboygan,WI,2020-04-30,170000.0,2020,52088.0,3.23,183.8054328452848
Missoula,MT,2020-04-30,325000.0,2020,50947.0,3.23,94.03831479382129
Bozeman,MT,2020-04-30,415000.0,2020,59695.0,3.23,86.28979610635184
Anniston,AL,2020-04-30,129450.0,2020,41366.0,3.23,191.69511941660315
Williamsport,PA,2020-04-30,155000.0,2020,41190.0,3.23,159.41518105991074
Brunswick,GA,2020-04-30,215950.0,2020,27471.0,3.23,76.31164992761987
Twin Falls,ID,2020-04-30,220000.0,2020,50839.0,3.23,138.62574769198665
Cookeville,TN,2020-04-30,174700.0,2020,40836.0,3.23,140.22319977981743
Muncie,IN,2020-04-30,121200.0,2020,34602.0,3.23,171.26482098382323
Michigan City,IN,2020-04-30,134000.0,2020,44930.0,3.23,201.14127707753607
Roseburg,OR,2020-04-30,220000.0,2020,47920.0,3.23,130.66633547866795
Lewiston,ME,2020-04-30,187000.0,2020,42969.0,3.23,137.84252600370422
Longview,WA,2020-04-30,290000.0,2020,48028.0,3.23,99.34959179676486
Ogdensburg,NY,2020-04-30,64860.0,2020,50166.0,3.23,463.9830468414273
Kankakee,IL,2020-04-30,145000.0,2020,38763.0,3.23,160.36846118172716
Show Low,AZ,2020-04-30,236000.0,2020,49000.0,3.23,124.55284730023557
Richmond,KY,2020-04-30,183250.0,2020,39329.0,3.23,128.74741073331822
Tullahoma,TN,2020-04-30,180000.0,2020,48342.0,3.23,161.10970109165137
Whitewater,WI,2020-04-30,217000.0,2020,36211.0,3.23,100.10375474907964
Ithaca,NY,2020-04-30,240000.0,2020,38019.0,3.23,95.029628363589
Decatur,IL,2020-04-30,104000.0,2020,45404.0,3.23,261.8969005104975
LaGrange,GA,2020-04-30,142500.0,2020,36690.0,3.23,154.45516309590715
Bay City,MI,2020-04-30,101000.0,2020,38014.0,3.23,225.78328090442366
Fond du Lac,WI,2020-04-30,134000.0,2020,54587.0,3.23,244.37344517764217
Gadsden,AL,2020-04-30,155000.0,2020,34062.0,3.23,131.82811112558096
Kalispell,MT,2020-04-30,328500.0,2020,47750.0,3.23,87.1982130417392
Danville,VA,2020-04-30,94475.0,2020,37147.0,3.23,235.87202099771494
Mankato,MN,2020-04-30,222750.0,2020,52411.0,3.23,141.14786596534273
Lima,OH,2020-04-30,120000.0,2020,34586.0,3.23,172.89748423593934
Salem,OH,2020-04-30,84900.0,2020,38822.0,3.23,274.30883645633037
Sebring,FL,2020-04-30,142250.0,2020,30655.0,3.23,129.2762150599101
Cheyenne,WY,2020-04-30,280000.0,2020,68611.0,3.23,146.99592681074967
Hot Springs,AR,2020-04-30,152500.0,2020,40125.0,3.23,157.8391686195491
Adrian,MI,2020-04-30,148500.0,2020,35320.0,3.23,142.68023771429392
Shelby,NC,2020-04-30,143750.0,2020,39398.0,3.23,164.41290596522944
Dubuque,IA,2020-04-30,167000.0,2020,54938.0,3.23,197.34492248507402
Paducah,KY,2020-04-30,121500.0,2020,39061.0,3.23,192.85755762847108
Victoria,TX,2020-04-30,203750.0,2020,56332.0,3.23,165.85445294719733
Rome,GA,2020-04-30,151900.0,2020,38987.0,3.23,153.96841079870634
Sevierville,TN,2020-04-30,245875.0,2020,43307.0,3.23,105.66065777536599
Moses Lake,WA,2020-04-30,223500.0,2020,60136.0,3.23,161.40857105951548
Ashtabula,OH,2020-04-30,127750.0,2020,33918.0,3.23,159.27180798532467
Cape Girardeau,MO,2020-04-30,157500.0,2020,45713.0,3.23,174.1120177308737
Albertville,AL,2020-04-30,141950.0,2020,51095.0,3.23,215.9298035298584
Brainerd,MN,2020-04-30,219900.0,2020,36699.0,3.23,100.11486914876313
Cumberland,MD,2020-04-30,123429.0,2020,40888.0,3.23,198.72304835205426
Ocean City,NJ,2020-04-30,409950.0,2020,87060.0,3.23,127.39645845741308
Corvallis,OR,2020-04-30,375000.0,2020,55390.0,3.23,88.60733616449367
Corning,NY,2020-04-30,109000.0,2020,51160.0,3.23,281.56172732066887
New Philadelphia,OH,2020-04-30,123700.0,2020,46274.0,3.23,224.40727164291152
Sunbury,PA,2020-04-30,109000.0,2020,34303.0,3.23,188.78834894997857
Ukiah,CA,2020-04-30,380000.0,2020,55177.0,3.23,87.10519760980038
Hermiston,OR,2020-04-30,206000.0,2020,58341.0,3.23,169.8932919343133
Clarksburg,WV,2020-04-30,188750.0,2020,41226.0,3.23,131.02489537944965
Parkersburg,WV,2020-04-30,122500.0,2020,37933.0,3.23,185.75935109820932
Beaver Dam,WI,2020-04-30,152500.0,2020,55551.0,3.23,218.5202157254722
Pine Bluff,AR,2020-04-30,103000.0,2020,34410.0,3.23,200.408912273006
Grants Pass,OR,2020-04-30,283000.0,2020,46580.0,3.23,98.73761477102572
Cullman,AL,2020-04-30,165000.0,2020,52301.0,3.23,190.1496942646024
Zanesville,OH,2020-04-30,121633.0,2020,33158.0,3.23,163.53340961013464
New Castle,PA,2020-04-30,95000.0,2020,35117.0,3.23,221.74987581516646
Oak Harbor,WA,2020-04-30,393000.0,2020,56889.0,3.23,86.83710419561157
Orangeburg,SC,2020-04-30,159995.0,2020,28587.0,3.23,107.18444262635157
Watertown,WI,2020-04-30,228000.0,2020,52440.0,3.23,137.9740520705467
Meadville,PA,2020-04-30,120000.0,2020,40074.0,3.23,200.33232473460458
Great Falls,MT,2020-04-30,203000.0,2020,49809.0,3.23,147.19103790066094
Midland,MI,2020-04-30,155000.0,2020,63867.0,3.23,247.1806110403816
Kokomo,IN,2020-04-30,89900.0,2020,48830.0,3.23,325.8341617548384
Helena,MT,2020-04-30,259975.0,2020,60074.0,3.23,138.6195696757802
Key West,FL,2020-04-30,584250.0,2020,73029.0,3.23,74.98358764421093
Talladega,AL,2020-04-30,140000.0,2020,30088.0,3.23,128.92432542542264
Columbus,IN,2020-04-30,168450.0,2020,67387.0,3.23,239.97980169261757
Athens,TX,2020-04-30,180000.0,2020,37533.0,3.23,125.08647575758039
Centralia,WA,2020-04-30,265000.0,2020,40625.0,3.23,91.96383700354322
Manitowoc,WI,2020-04-30,136250.0,2020,51563.0,3.23,227.02372706545185
Hinesville,GA,2020-04-30,144150.0,2020,48580.0,3.23,202.1680148874861
DuBois,PA,2020-04-30,88735.0,2020,45602.0,3.23,308.28934823135177
Warsaw,IN,2020-04-30,198000.0,2020,53006.0,3.23,160.5940404930039
Plattsburgh,NY,2020-04-30,137000.0,2020,51588.0,3.23,225.89036490686647
Statesboro,GA,2020-04-30,150000.0,2020,32790.0,3.23,131.13533818531087
Casper,WY,2020-04-30,233000.0,2020,59412.0,3.23,152.96350777412425
Wilson,NC,2020-04-30,131500.0,2020,43126.0,3.23,196.73562471794997
Glenwood Springs,CO,2020-04-30,432500.0,2020,66860.0,3.23,92.73631687797689
Seneca,SC,2020-04-30,203000.0,2020,42150.0,3.23,124.55785596002447
Olean,NY,2020-04-30,100500.0,2020,41500.0,3.23,247.7146078705467
Chillicothe,OH,2020-04-30,119900.0,2020,45251.0,3.23,226.401125221899
Searcy,AR,2020-04-30,145200.0,2020,39650.0,3.23,163.8121680619588
Grand Island,NE,2020-04-30,158000.0,2020,56513.0,3.23,214.56597701328576
Port Angeles,WA,2020-04-30,320000.0,2020,48567.0,3.23,91.04600253954132
Auburn,NY,2020-04-30,144100.0,2020,43555.0,3.23,181.31912735517787
Huntsville,TX,2020-04-30,200750.0,2020,31020.0,3.23,92.69489620939645
Keene,NH,2020-04-30,231000.0,2020,57393.0,3.23,149.04469735525853
Heber,UT,2020-04-30,588750.0,2020,80417.0,3.23,81.93822095712842
Quincy,IL,2020-04-30,130000.0,2020,46935.0,3.23,216.58234561642504
Sandusky,OH,2020-04-30,149000.0,2020,41082.0,3.23,165.39976676866644
Findlay,OH,2020-04-30,138000.0,2020,48547.0,3.23,211.03422513764426
Frankfort,KY,2020-04-30,170700.0,2020,50602.0,3.23,177.82947410595256
Danville,IL,2020-04-30,96000.0,2020,37328.0,3.23,233.25613295694595
Aberdeen,WA,2020-04-30,221000.0,2020,42203.0,3.23,114.55673656370809
Portsmouth,OH,2020-04-30,82000.0,2020,31117.0,3.23,227.64255452169672
Wisconsin Rapids,WI,2020-04-30,124000.0,2020,44585.0,3.23,215.6933068571292
Jefferson,GA,2020-04-30,238000.0,2020,70766.0,3.23,178.36813607643964
Palatka,FL,2020-04-30,189000.0,2020,27143.0,3.23,86.15205188292727
Hobbs,NM,2020-04-30,193808.5,2020,57646.0,3.23,178.4292048405633
Shawnee,OK,2020-04-30,139000.0,2020,41123.0,3.23,177.47597570525778
Fort Payne,AL,2020-04-30,207706.88571428572,2020,42200.0,3.23,121.87963356137111
Mount Airy,NC,2020-04-30,152500.0,2020,30483.0,3.23,119.91056391351316
Stevens Point,WI,2020-04-30,183000.0,2020,46663.0,3.23,152.96467549935662
Greenwood,SC,2020-04-30,137500.0,2020,32970.0,3.23,143.84203942342842
Lake City,FL,2020-04-30,164950.0,2020,40397.0,3.23,146.9150804985404
Klamath Falls,OR,2020-04-30,200000.0,2020,40783.0,3.23,122.32599490419793
Clearlake,CA,2020-04-30,267500.0,2020,36339.0,3.23,81.49271155126529
Alamogordo,NM,2020-04-30,166500.0,2020,45786.0,3.23,164.9635709127053
Roanoke Rapids,NC,2020-04-30,125000.0,2020,38500.0,3.23,184.76525233794948
Farmington,MO,2020-04-30,135000.0,2020,44093.0,3.23,195.93204115770092
Muskogee,OK,2020-04-30,130000.0,2020,38218.0,3.23,176.35760274355027
Marion,IN,2020-04-30,99200.0,2020,35252.0,3.23,213.1776509287742
Faribault,MN,2020-04-30,247500.0,2020,54832.0,3.23,132.9010667216902
Marquette,MI,2020-04-30,187500.0,2020,42746.0,3.23,136.7614801114803
Mount Pleasant,MI,2020-04-30,118000.0,2020,39485.0,3.23,200.7334357408082
Marion,OH,2020-04-30,90000.0,2020,40223.0,3.23,268.1029128711883
Baraboo,WI,2020-04-30,242500.0,2020,52925.0,3.23,130.92383157030358
Red Bluff,CA,2020-04-30,240000.0,2020,37326.0,3.23,93.29745412292073
Marinette,WI,2020-04-30,140000.0,2020,47742.0,3.23,204.57009919105715
Roswell,NM,2020-04-30,167250.0,2020,45493.0,3.23,163.17290052239892
Shelton,WA,2020-04-30,283500.0,2020,46481.0,3.23,98.35398994388589
Dublin,GA,2020-04-30,115325.0,2020,32095.0,3.23,166.9488760951261
Somerset,KY,2020-04-30,150000.0,2020,27739.0,3.23,110.93513711260563
Coos Bay,OR,2020-04-30,249000.0,2020,49478.0,3.23,119.20167886059907
Rexburg,ID,2020-04-30,379113.3,2020,33278.0,3.23,52.657202142629544
Lewiston,ID,2020-04-30,255000.0,2020,54912.0,3.23,129.18041171863356
Georgetown,SC,2020-04-30,259900.0,2020,37323.0,3.23,86.14693854541068
Athens,OH,2020-04-30,95000.0,2020,31656.0,3.23,199.8950385512689
Sanford,NC,2020-04-30,167450.0,2020,47017.0,3.23,168.43771680581855
Enid,OK,2020-04-30,143500.0,2020,51784.0,3.23,216.47775526196602
Mount Vernon,OH,2020-04-30,172500.0,2020,46656.0,3.23,162.2512255426194
Walla Walla,WA,2020-04-30,297999.0,2020,54412.0,3.23,109.53413064068623
Albemarle,NC,2020-04-30,145000.0,2020,44294.0,3.23,183.25105434521123
Hudson,NY,2020-04-30,255000.0,2020,39292.0,3.23,92.43438114161842
Carlsbad,NM,2020-04-30,220728.0,2020,69786.0,3.23,189.66205894555975
Sturgis,MI,2020-04-30,133000.0,2020,42668.0,3.23,192.4510249671816
Crossville,TN,2020-04-30,165000.0,2020,37212.0,3.23,135.29092030696134
Granbury,TX,2020-04-30,376636.9090909091,2020,53481.0,3.23,85.18168468124244
Salina,KS,2020-04-30,136000.0,2020,49870.0,3.23,219.97333685288245
Marietta,OH,2020-04-30,147500.0,2020,39439.0,3.23,160.39966513221196
Fergus Falls,MN,2020-04-30,177250.0,2020,42659.0,3.23,144.37566903237752
Fremont,OH,2020-04-30,130000.0,2020,42850.0,3.23,197.73204452250584
Oneonta,NY,2020-04-30,137000.0,2020,55565.0,3.23,243.3046081656594
Norwalk,OH,2020-04-30,123500.0,2020,48851.0,3.23,237.2881681992
Batavia,NY,2020-04-30,188341.0,2020,49850.0,3.23,158.77783418551297
Ardmore,OK,2020-04-30,125000.0,2020,45602.0,3.23,218.84844252247197
Fort Madison,IA,2020-04-30,77625.0,2020,44334.0,3.23,342.61382759899834
Charleston,IL,2020-04-30,88000.0,2020,41436.0,3.23,282.4650603554927
Fernley,NV,2020-04-30,270000.0,2020,66525.0,3.23,147.80553645721602
Calhoun,GA,2020-04-30,167745.0,2020,37342.0,3.23,133.54190696847968
Kearney,NE,2020-04-30,165500.0,2020,60755.0,3.23,220.21840361345232
Fairmont,WV,2020-04-30,171500.0,2020,45540.0,3.23,159.2936577840714
Ontario,OR,2020-04-30,197250.0,2020,35917.0,3.23,109.2326892206497
Gaffney,SC,2020-04-30,105950.0,2020,31355.0,3.23,177.53150184344506
Sterling,IL,2020-04-30,81250.0,2020,46491.0,3.23,343.2536002574868
Branson,MO,2020-04-30,169000.0,2020,44184.0,3.23,156.83677686352033
Cedar City,UT,2020-04-30,258252.0,2020,52524.0,3.23,122.00670041451582
Jasper,IN,2020-04-30,137500.0,2020,56020.0,3.23,244.4049453594316
Durango,CO,2020-04-30,425000.0,2020,65424.0,3.23,92.34592718837284
Kinston,NC,2020-04-30,115000.0,2020,32094.0,3.23,167.41547172597825
