Date,CityName,StateName,MedianSalePrice,Year,SalesTotal,Total Population,Median Income,MORTGAGE30US,Unemployment Rate,HAI
2016-03-31,San Francisco,CA,649000.0,2016.0,4625.0,850282.0,87701.0,3.71,6.18500126639599,76.3607506940139
2016-03-31,Riverside,CA,299000.0,2016.0,5800.0,318678.0,58979.0,3.71,10.972288353490143,111.46449610708984
2016-03-31,Detroit,MI,138500.0,2016.0,6099.0,683443.0,26249.0,3.71,22.14297024825378,107.09601966706074
2016-03-31,Seattle,WA,339950.0,2016.0,5503.0,668849.0,74458.0,3.71,5.133227621801449,123.76751226990439
2016-03-31,Minneapolis,MN,219000.0,2016.0,5251.0,404670.0,52611.0,3.71,6.859825041050568,135.75092030685178
2016-03-31,San Diego,CA,478000.0,2016.0,3411.0,1374812.0,68117.0,3.71,7.428876960052515,80.5263392919111
2016-03-31,Tampa,FL,155000.0,2016.0,6235.0,361477.0,45874.0,3.71,9.480023688162264,167.2419615763265
2016-03-31,Denver,CO,325000.0,2016.0,4604.0,663303.0,56258.0,3.71,5.3812294406816115,97.81630838490388
2016-03-31,Baltimore,MD,234900.0,2016.0,3310.0,621000.0,44262.0,3.71,11.393598198488016,106.47762552834455
2016-03-31,St. Louis,MO,145000.0,2016.0,3888.0,316030.0,36809.0,3.71,10.612078866768758,143.44861432556124
2016-03-31,Orlando,FL,179900.0,2016.0,4092.0,263306.0,44007.0,3.71,8.203920238033096,138.2295647721407
2016-03-31,Charlotte,NC,178000.0,2016.0,3924.0,808834.0,55599.0,3.71,8.498321150858787,176.50512448616428
2016-03-31,San Antonio,TX,187770.0,2016.0,2339.0,1439358.0,48183.0,3.71,7.061500546111407,145.00332842622964
2016-03-31,Portland,OR,310000.0,2016.0,3575.0,620589.0,58423.0,3.71,7.5264242393906775,106.49580504396523
2016-03-31,Sacramento,CA,323000.0,2016.0,2971.0,484530.0,52071.0,3.71,10.439489731955682,91.09692898830968
2016-03-31,Pittsburgh,PA,125000.0,2016.0,2518.0,305305.0,42450.0,3.71,7.648029822199753,191.90134658967332
2016-03-31,Cincinnati,OH,140000.0,2016.0,2590.0,298011.0,34629.0,3.71,11.410912218321386,139.77266807701915
2016-03-31,Austin,TX,273900.0,2016.0,2207.0,907779.0,60939.0,3.71,4.979243817942898,125.72268041894641
2016-03-31,Las Vegas,NV,195500.0,2016.0,4042.0,613295.0,50882.0,3.71,10.539710056144443,147.07123947800423
2016-03-31,Kansas City,MO,160000.0,2016.0,2933.0,471767.0,47489.0,3.71,6.80060180225597,167.7194318351921
2016-03-31,Columbus,OH,151100.0,2016.0,2215.0,837038.0,47156.0,3.71,6.882930923813755,176.35299323965512
2016-03-31,Indianapolis,IN,140000.0,2016.0,2847.0,846674.0,43101.0,3.71,9.05621400973467,173.96811247184735
2016-03-31,Cleveland,OH,107000.0,2016.0,2192.0,389165.0,26583.0,3.71,17.30369961347322,140.38818336011818
2016-03-31,San Jose,CA,823000.0,2016.0,1403.0,1009363.0,90303.0,3.71,7.368241798719484,62.002997240292956
2016-03-31,Virginia Beach,VA,200000.0,2016.0,2111.0,449733.0,67719.0,3.71,5.240814456765552,191.33344066116152
2016-03-31,Providence,RI,220925.0,2016.0,1421.0,178851.0,37366.0,3.71,10.977513535058293,95.57451139582615
2016-03-31,Jacksonville,FL,167500.0,2016.0,2661.0,856616.0,48256.0,3.71,8.578387784458636,162.79716929541826
2016-03-31,Milwaukee,WI,172300.0,2016.0,1481.0,598672.0,36801.0,3.71,10.304206641570767,120.6937227684232
2016-03-31,Oklahoma City,OK,140500.0,2016.0,1836.0,620015.0,50070.0,3.71,5.514391116035455,201.37780733760343
2016-03-31,Raleigh,NC,216500.0,2016.0,1809.0,441326.0,58641.0,3.71,6.057460980216722,153.05721532688955
2016-03-31,Memphis,TN,131000.0,2016.0,1742.0,655857.0,36975.0,3.71,11.324211052207945,159.49505682826612
2016-03-31,Richmond,VA,195000.0,2016.0,1568.0,216773.0,41187.0,3.71,9.05467932047688,119.3537006129213
2016-03-31,New Orleans,LA,169000.0,2016.0,1029.0,382922.0,37488.0,3.71,9.731773529699629,125.347566593376
2016-03-31,Salt Lake City,UT,247875.0,2016.0,1468.0,191446.0,50353.0,3.71,5.486348200964733,114.78971142615437
2016-03-31,Hartford,CT,185900.0,2016.0,1677.0,124320.0,32095.0,3.71,17.485380116959064,97.55922258309091
2016-03-31,Buffalo,NY,120000.0,2016.0,897.0,258989.0,33119.0,3.71,9.92141859677246,155.9575161391684
2016-03-31,Birmingham,AL,147700.0,2016.0,1749.0,212424.0,32404.0,3.71,11.784537805384623,123.9733876824257
2016-03-31,Rochester,NY,118750.0,2016.0,983.0,210291.0,31684.0,3.71,13.002694049664221,150.7706221647067
2016-03-31,Grand Rapids,MI,142000.0,2016.0,1644.0,193887.0,42019.0,3.71,8.444917239225484,167.2121029369989
2016-03-31,Tucson,AZ,167000.0,2016.0,1691.0,527586.0,37973.0,3.71,9.989144304568914,128.48983718163788
2016-03-31,Tulsa,OK,132500.0,2016.0,1341.0,399906.0,43045.0,3.71,6.858693791720665,183.57653763478652
2016-03-31,Fresno,CA,219500.0,2016.0,862.0,513807.0,41842.0,3.71,12.655134884001049,107.71799254657243
2016-03-31,Worcester,MA,200000.0,2016.0,888.0,183677.0,45599.0,3.71,8.835922673614462,128.8355344985647
2016-03-31,Omaha,NE,150000.0,2016.0,1219.0,443072.0,50827.0,3.71,5.433255659815001,191.47565259350858
2016-03-31,Bridgeport,CT,336250.0,2016.0,1037.0,147022.0,43137.0,3.71,15.185608870004652,72.493319390306
2016-03-31,Greenville,SC,150000.0,2016.0,1219.0,62776.0,45360.0,3.71,6.878199162401116,170.88035102684694
2016-03-31,Albuquerque,NM,175000.0,2016.0,1059.0,556859.0,48127.0,3.71,7.267190853630599,155.4036026808213
2016-03-31,Bakersfield,CA,185000.0,2016.0,916.0,367555.0,58669.0,3.71,10.19139642927485,179.20383444862867
2016-03-31,Albany,NY,159950.0,2016.0,565.0,98425.0,42335.0,3.71,7.484907894481434,149.56351399332718
2016-03-31,Knoxville,TN,140000.0,2016.0,1326.0,183927.0,34556.0,3.71,7.445803887384161,139.47801894566615
2016-03-31,Baton Rouge,LA,175000.0,2016.0,959.0,228694.0,39969.0,3.71,8.813944804643741,129.0611630799706
2016-03-31,McAllen,TX,118000.0,2016.0,267.0,138475.0,45568.0,3.71,7.836124726581834,218.21685935093714
2016-03-31,New Haven,CT,172250.0,2016.0,1068.0,130405.0,38126.0,3.71,11.262614936084324,125.07553050678398
2016-03-31,El Paso,TX,123000.0,2016.0,548.0,678058.0,43322.0,3.71,7.4010725732237495,199.02779302665567
2016-03-31,Allentown,PA,149900.0,2016.0,995.0,119624.0,37256.0,3.71,12.912284373746358,140.44456352418828
2016-03-31,Oxnard,CA,505000.0,2016.0,848.0,204752.0,61709.0,3.71,8.387907146213072,69.05060232015622
2016-03-31,Columbia,SC,135500.0,2016.0,1075.0,132537.0,42875.0,3.71,8.340905961723806,178.80315532995718
2016-03-31,North Port,FL,216000.0,2016.0,2140.0,60871.0,53815.0,3.71,8.075547955852635,140.78615046464344
2016-03-31,Charleston,SC,226750.0,2016.0,1311.0,129888.0,57603.0,3.71,5.874412828680957,143.55163630608877
2016-03-31,Greensboro,NC,129000.0,2016.0,917.0,282177.0,42802.0,3.71,7.62232384405169,187.4928423939518
2016-03-31,Stockton,CA,285000.0,2016.0,768.0,301443.0,46033.0,3.71,13.811797435993833,91.27140999279268
2016-03-31,Cape Coral,FL,179000.0,2016.0,2281.0,170063.0,52000.0,3.71,9.399432940974311,164.15747120606915
2016-03-31,Boise City,ID,189000.0,2016.0,1077.0,218677.0,52249.0,3.71,5.9597632742073765,156.21636188799525
2016-03-31,Colorado Springs,CO,223000.0,2016.0,1311.0,448759.0,56227.0,3.71,7.140160571816878,142.4788463174503
2016-03-31,Little Rock,AR,148000.0,2016.0,1794.0,197640.0,46578.0,3.71,6.464315826017954,177.8400049631881
2016-03-31,Lakeland,FL,142000.0,2016.0,1033.0,102714.0,40918.0,3.71,9.530554879263407,162.83073914124847
2016-03-31,Akron,OH,106250.0,2016.0,765.0,198508.0,35240.0,3.71,11.156251563516285,187.420590419735
2016-03-31,Des Moines,IA,146250.0,2016.0,1021.0,212859.0,48088.0,3.71,7.0667274557200495,185.80234070861067
2016-03-31,Springfield,MA,169450.0,2016.0,518.0,153991.0,35742.0,3.71,12.429191707162781,119.19214019527782
2016-03-31,Ogden,UT,205000.0,2016.0,775.0,84900.0,42482.0,3.71,7.087261300459271,117.10122390506052
2016-03-31,Madison,WI,206050.0,2016.0,792.0,246034.0,56464.0,3.71,4.802884519611945,154.84934148714166
2016-03-31,Deltona,FL,155000.0,2016.0,1538.0,87387.0,43441.0,3.71,9.1714421561022,158.3720201603784
2016-03-31,Syracuse,NY,107000.0,2016.0,611.0,144350.0,32704.0,3.71,10.700007600516836,172.71395811643927
2016-03-31,Provo,UT,235000.0,2016.0,703.0,115718.0,42600.0,3.71,5.759977576729628,102.43587405358099
2016-03-31,Toledo,OH,105200.0,2016.0,629.0,280854.0,34548.0,3.71,12.030162666065547,185.5741635759145
2016-03-31,Wichita,KS,132000.0,2016.0,612.0,388033.0,46775.0,3.71,6.529221798155478,200.23970907689903
2016-03-31,Durham,NC,195491.0,2016.0,711.0,251761.0,52115.0,3.71,6.44925143898833,150.6420838113409
2016-03-31,Fort Collins,CO,300500.0,2016.0,549.0,157251.0,57831.0,3.71,6.623436269792669,108.74932410085465
2016-06-30,New York,NY,380000.0,2016.0,19300.0,8461961.0,55191.0,3.48,8.593399365162485,84.43922703176247
2016-06-30,Los Angeles,CA,560000.0,2016.0,11391.0,3918872.0,51538.0,3.48,9.195814948044426,53.50558500253438
2016-06-30,Chicago,IL,229000.0,2016.0,18580.0,2714017.0,50434.0,3.48,10.938216618055897,128.04054509912459
2016-06-30,Dallas,TX,235900.0,2016.0,9671.0,1278433.0,45215.0,3.48,6.805495824486059,111.43309086744979
2016-06-30,Houston,TX,215000.0,2016.0,7699.0,2240582.0,47010.0,3.48,7.353978160713015,127.11926521976731
2016-06-30,Philadelphia,PA,225000.0,2016.0,10524.0,1559938.0,39770.0,3.48,12.519978689397975,102.76202540593079
2016-06-30,Miami,FL,237000.0,2016.0,12115.0,432622.0,31642.0,3.48,9.43180493404238,77.6202724501595
2016-06-30,Atlanta,GA,193000.0,2016.0,12157.0,456378.0,49398.0,3.48,10.383816035107555,148.80298366846256
2016-06-30,Boston,MA,409500.0,2016.0,7809.0,658279.0,58516.0,3.48,7.943543471889742,83.07690482159016
2016-06-30,Phoenix,AZ,226900.0,2016.0,9534.0,1555324.0,49328.0,3.48,7.711808352657465,126.39171130600162
2016-06-30,San Francisco,CA,725000.0,2016.0,6249.0,850282.0,87701.0,3.48,6.18500126639599,70.3276525462182
2016-06-30,Riverside,CA,301000.0,2016.0,6700.0,318678.0,58979.0,3.48,10.972288353490143,113.9175121311067
2016-06-30,Detroit,MI,161000.0,2016.0,8171.0,683443.0,26249.0,3.48,22.14297024825378,94.78649612571391
2016-06-30,Seattle,WA,377719.0,2016.0,7587.0,668849.0,74458.0,3.48,5.133227621801449,114.60461800436745
2016-06-30,Minneapolis,MN,233500.0,2016.0,8265.0,404670.0,52611.0,3.48,6.859825041050568,130.9933516749221
2016-06-30,San Diego,CA,495000.0,2016.0,4113.0,1374812.0,68117.0,3.48,7.428876960052515,80.00366750378069
2016-06-30,Tampa,FL,176372.0,2016.0,6782.0,361477.0,45874.0,3.48,9.480023688162264,151.21558473091855
2016-06-30,Denver,CO,349000.0,2016.0,6172.0,663303.0,56258.0,3.48,5.3812294406816115,93.71701435759502
2016-06-30,Baltimore,MD,265000.0,2016.0,5177.0,621000.0,44262.0,3.48,11.393598198488016,97.105704301279
2016-06-30,St. Louis,MO,170325.0,2016.0,5429.0,316030.0,36809.0,3.48,10.612078866768758,125.64210502220352
2016-06-30,Orlando,FL,195000.0,2016.0,4657.0,263306.0,44007.0,3.48,8.203920238033096,131.20389698571003
2016-06-30,Charlotte,NC,202000.0,2016.0,5423.0,808834.0,55599.0,3.48,8.498321150858787,160.02034176371532
2016-06-30,San Antonio,TX,199900.0,2016.0,2896.0,1439358.0,48183.0,3.48,7.061500546111407,140.13306637982578
2016-06-30,Portland,OR,334900.0,2016.0,4606.0,620589.0,58423.0,3.48,7.5264242393906775,101.42109360199217
2016-06-30,Sacramento,CA,349000.0,2016.0,3780.0,484530.0,52071.0,3.48,10.439489731955682,86.74212831267252
2016-06-30,Pittsburgh,PA,152500.0,2016.0,3747.0,305305.0,42450.0,3.48,7.648029822199753,161.833129866964
2016-06-30,Cincinnati,OH,158000.0,2016.0,3778.0,298011.0,34629.0,3.48,11.410912218321386,127.42142159202518
2016-06-30,Austin,TX,290000.0,2016.0,2963.0,907779.0,60939.0,3.48,4.979243817942898,122.16784353981112
2016-06-30,Las Vegas,NV,209900.0,2016.0,6095.0,613295.0,50882.0,3.48,10.539710056144443,140.9325524767087
2016-06-30,Kansas City,MO,188250.0,2016.0,4281.0,471767.0,47489.0,3.48,6.80060180225597,146.66200647254323
2016-06-30,Columbus,OH,163000.0,2016.0,3168.0,837038.0,47156.0,3.48,6.882930923813755,168.1933951138473
2016-06-30,Indianapolis,IN,155000.0,2016.0,4253.0,846674.0,43101.0,3.48,9.05621400973467,161.6647112558064
2016-06-30,Cleveland,OH,135000.0,2016.0,3088.0,389165.0,26583.0,3.48,17.30369961347322,114.48004867009716
2016-06-30,San Jose,CA,860000.0,2016.0,1867.0,1009363.0,90303.0,3.48,7.368241798719484,61.04685708966522
2016-06-30,Virginia Beach,VA,229000.0,2016.0,2857.0,449733.0,67719.0,3.48,5.240814456765552,171.92325957821348
2016-06-30,Providence,RI,244900.0,2016.0,2382.0,178851.0,37366.0,3.48,10.977513535058293,88.7048583968427
2016-06-30,Jacksonville,FL,186400.0,2016.0,3156.0,856616.0,48256.0,3.48,8.578387784458636,150.5098747853044
2016-06-30,Milwaukee,WI,200001.0,2016.0,2653.0,598672.0,36801.0,3.48,10.304206641570767,106.97616763573504
2016-06-30,Oklahoma City,OK,150234.0,2016.0,2168.0,620015.0,50070.0,3.48,5.514391116035455,193.7621494052991
2016-06-30,Raleigh,NC,239000.0,2016.0,2735.0,441326.0,58641.0,3.48,6.057460980216722,142.64713363993243
2016-06-30,Memphis,TN,154700.0,2016.0,2083.0,655857.0,36975.0,3.48,11.324211052207945,138.95604722491518
2016-06-30,Richmond,VA,219950.0,2016.0,2515.0,216773.0,41187.0,3.48,9.05467932047688,108.86687982938336
2016-06-30,New Orleans,LA,181000.0,2016.0,1299.0,382922.0,37488.0,3.48,9.731773529699629,120.41297292219556
2016-06-30,Salt Lake City,UT,271800.0,2016.0,1974.0,191446.0,50353.0,3.48,5.486348200964733,107.70490471837306
2016-06-30,Hartford,CT,225000.0,2016.0,2598.0,124320.0,32095.0,3.48,17.485380116959064,82.93053068653127
2016-06-30,Buffalo,NY,139000.0,2016.0,1322.0,258989.0,33119.0,3.48,9.92141859677246,138.52303476451465
2016-06-30,Birmingham,AL,172000.0,2016.0,2045.0,212424.0,32404.0,3.48,11.784537805384623,109.52916055576847
2016-06-30,Rochester,NY,136875.0,2016.0,1628.0,210291.0,31684.0,3.48,13.002694049664221,134.5784292405239
2016-06-30,Grand Rapids,MI,159250.0,2016.0,2380.0,193887.0,42019.0,3.48,8.444917239225484,153.4001746691287
2016-06-30,Tucson,AZ,180000.0,2016.0,1822.0,527586.0,37973.0,3.48,9.989144304568914,122.648428172599
2016-06-30,Tulsa,OK,140000.0,2016.0,1695.0,399906.0,43045.0,3.48,6.858693791720665,178.75337858931994
2016-06-30,Fresno,CA,230000.0,2016.0,1082.0,513807.0,41842.0,3.48,12.655134884001049,105.76553772046498
2016-06-30,Worcester,MA,234900.0,2016.0,1667.0,183677.0,45599.0,3.48,8.835922673614462,112.8578790806967
2016-06-30,Omaha,NE,160000.0,2016.0,1747.0,443072.0,50827.0,3.48,5.433255659815001,184.68604313774986
2016-06-30,Bridgeport,CT,392000.0,2016.0,1754.0,147022.0,43137.0,3.48,15.185608870004652,63.97693852121114
2016-06-30,Greenville,SC,170000.0,2016.0,1605.0,62776.0,45360.0,3.48,6.878199162401116,155.1256831624384
2016-06-30,Albuquerque,NM,187000.0,2016.0,1257.0,556859.0,48127.0,3.48,7.267190853630599,149.625896936802
2016-06-30,Bakersfield,CA,208000.0,2016.0,1056.0,367555.0,58669.0,3.48,10.19139642927485,163.98530558180994
2016-06-30,Albany,NY,173000.0,2016.0,886.0,98425.0,42335.0,3.48,7.484907894481434,142.26990567889905
2016-06-30,Knoxville,TN,156000.0,2016.0,1823.0,183927.0,34556.0,3.48,7.445803887384161,128.78297385183595
2016-06-30,Baton Rouge,LA,185000.0,2016.0,1114.0,228694.0,39969.0,3.48,8.813944804643741,125.60621730710648
2016-06-30,McAllen,TX,138500.0,2016.0,324.0,138475.0,45568.0,3.48,7.836124726581834,191.28009413004327
2016-06-30,New Haven,CT,216500.0,2016.0,1489.0,130405.0,38126.0,3.48,11.262614936084324,102.38183883437924
2016-06-30,El Paso,TX,131000.0,2016.0,611.0,678058.0,43322.0,3.48,7.4010725732237495,192.26347385693694
2016-06-30,Allentown,PA,168000.0,2016.0,1478.0,119624.0,37256.0,3.48,12.912284373746358,128.92778628419293
2016-06-30,Oxnard,CA,555000.0,2016.0,1064.0,204752.0,61709.0,3.48,8.387907146213072,64.64204811899418
2016-06-30,Columbia,SC,152000.0,2016.0,1389.0,132537.0,42875.0,3.48,8.340905961723806,163.9910428777706
2016-06-30,North Port,FL,234000.0,2016.0,2193.0,60871.0,53815.0,3.48,8.075547955852635,133.7048218898127
2016-06-30,Charleston,SC,236000.0,2016.0,1828.0,129888.0,57603.0,3.48,5.874412828680957,141.9033610237693
2016-06-30,Greensboro,NC,149000.0,2016.0,1180.0,282177.0,42802.0,3.48,7.62232384405169,167.00803910582266
2016-06-30,Stockton,CA,287000.0,2016.0,849.0,301443.0,46033.0,3.48,13.811797435993833,93.24959729157136
2016-06-30,Cape Coral,FL,198000.0,2016.0,2091.0,170063.0,52000.0,3.48,9.399432940974311,152.68547903594535
2016-06-30,Boise City,ID,205000.0,2016.0,1580.0,218677.0,52249.0,3.48,5.9597632742073765,148.17799171121231
2016-06-30,Colorado Springs,CO,247500.0,2016.0,2004.0,448759.0,56227.0,3.48,7.140160571816878,132.0776373808323
2016-06-30,Little Rock,AR,152500.0,2016.0,1379.0,197640.0,46578.0,3.48,6.464315826017954,177.57040101162423
2016-06-30,Lakeland,FL,147000.0,2016.0,1173.0,102714.0,40918.0,3.48,9.530554879263407,161.82911007014346
2016-06-30,Akron,OH,130000.0,2016.0,1068.0,198508.0,35240.0,3.48,11.156251563516285,157.59851829628542
2016-06-30,Des Moines,IA,166750.0,2016.0,1678.0,212859.0,48088.0,3.48,7.0667274557200495,167.66038340956604
2016-06-30,Springfield,MA,195500.0,2016.0,919.0,153991.0,35742.0,3.48,12.429191707162781,106.28981994463373
2016-06-30,Ogden,UT,225000.0,2016.0,966.0,84900.0,42482.0,3.48,7.087261300459271,109.76958419146973
2016-06-30,Madison,WI,235000.0,2016.0,1508.0,246034.0,56464.0,3.48,4.802884519611945,139.6893708576557
2016-06-30,Deltona,FL,164000.0,2016.0,1785.0,87387.0,43441.0,3.48,9.1714421561022,153.9981659440079
2016-06-30,Syracuse,NY,130000.0,2016.0,854.0,144350.0,32704.0,3.48,10.700007600516836,146.25714932922017
2016-06-30,Provo,UT,251578.0,2016.0,923.0,115718.0,42600.0,3.48,5.759977576729628,98.44564788381824
2016-06-30,Toledo,OH,112500.0,2016.0,783.0,280854.0,34548.0,3.48,12.030162666065547,178.53771454483766
2016-06-30,Wichita,KS,145246.0,2016.0,795.0,388033.0,46775.0,3.48,6.529221798155478,187.22731008843562
2016-06-30,Durham,NC,215000.0,2016.0,1233.0,251761.0,52115.0,3.48,6.44925143898833,140.9236440529286
2016-06-30,Fort Collins,CO,327500.0,2016.0,716.0,157251.0,57831.0,3.48,6.623436269792669,102.66182499995861
2017-08-31,New York,NY,390000.0,2017.0,22639.0,8560072.0,57782.0,3.82,7.7480179346859055,82.60189725928
2017-08-31,Los Angeles,CA,600000.0,2017.0,11596.0,3949776.0,54501.0,3.82,8.047738942825307,50.64251672914077
2017-08-31,Chicago,IL,226000.0,2017.0,16104.0,2722586.0,52497.0,3.82,9.89610366458618,129.50546823106293
2017-08-31,Dallas,TX,248069.0,2017.0,9708.0,1300122.0,47285.0,3.82,5.877841100744134,106.27055706287348
2017-08-31,Houston,TX,219900.0,2017.0,5983.0,2267336.0,49399.0,3.82,6.6219855608121,125.24344003815169
2017-08-31,Philadelphia,PA,215000.0,2017.0,9847.0,1569657.0,40649.0,3.82,11.325012781730646,105.40797395342916
2017-08-31,Miami,FL,252000.0,2017.0,10955.0,443007.0,33999.0,3.82,8.056851413452165,75.21901853587907
2017-08-31,Atlanta,GA,199277.0,2017.0,11829.0,465230.0,51701.0,3.82,8.853101906724046,144.6451334417707
2017-08-31,Boston,MA,419000.0,2017.0,7127.0,669158.0,62021.0,3.82,7.323806430659305,82.52524096073488
2017-08-31,Phoenix,AZ,239893.0,2017.0,9075.0,1574421.0,52080.0,3.82,6.842272630909477,121.03624999196482
2017-08-31,San Francisco,CA,735000.0,2017.0,5929.0,864263.0,96265.0,3.82,5.445417649799507,73.0202197814867
2017-08-31,Riverside,CA,325000.0,2017.0,6835.0,321570.0,62460.0,3.82,9.46817208730441,107.14716353496858
2017-08-31,Detroit,MI,162900.0,2017.0,8626.0,679865.0,27838.0,3.82,19.839468194193984,95.27501063006642
2017-08-31,Seattle,WA,415000.0,2017.0,7592.0,688245.0,79565.0,3.82,4.712906415805722,106.88974231853166
2017-08-31,Minneapolis,MN,240055.0,2017.0,7190.0,411452.0,55720.0,3.82,5.9926847227557944,129.40838322098588
2017-08-31,San Diego,CA,540000.0,2017.0,3830.0,1390966.0,71535.0,3.82,6.746245648024457,73.85618682264925
2017-08-31,Tampa,FL,187500.0,2017.0,6825.0,368087.0,48245.0,3.82,8.057922601465076,143.45414401041577
2017-08-31,Denver,CO,365000.0,2017.0,5765.0,678467.0,60098.0,3.82,4.5134736074382165,91.79715351372171
2017-08-31,Baltimore,MD,252500.0,2017.0,4767.0,619796.0,46641.0,3.82,9.945178453029738,102.98370934847507
2017-08-31,St. Louis,MO,165000.0,2017.0,5045.0,314867.0,38664.0,3.82,9.339394191809511,130.6426248602944
2017-08-31,Orlando,FL,215000.0,2017.0,4714.0,269414.0,45436.0,3.82,6.902535860655738,117.82126754773812
2017-08-31,Charlotte,NC,200000.0,2017.0,5618.0,826060.0,58202.0,3.82,7.328615865814257,162.24449599105253
2017-08-31,San Antonio,TX,205000.0,2017.0,2837.0,1461623.0,49711.0,3.82,6.334780529946774,135.195021212266
2017-08-31,Portland,OR,360000.0,2017.0,4235.0,630331.0,61532.0,3.82,6.627796676697632,95.29291020279415
2017-08-31,Sacramento,CA,370000.0,2017.0,3681.0,489650.0,54615.0,3.82,9.268101088704233,82.29477716983196
2017-08-31,Pittsburgh,PA,150000.0,2017.0,3428.0,305012.0,44092.0,3.82,7.007931569822581,163.88175245381004
2017-08-31,Cincinnati,OH,158950.0,2017.0,3567.0,298957.0,36429.0,3.82,10.36453702527626,127.77584956139734
2017-08-31,Austin,TX,291000.0,2017.0,2680.0,916906.0,63717.0,3.82,4.3528633817578335,122.07434152558491
2017-08-31,Las Vegas,NV,238000.0,2017.0,4642.0,621662.0,53159.0,3.82,8.726962237401727,124.52653540723229
2017-08-31,Kansas City,MO,189000.0,2017.0,3801.0,476974.0,50136.0,3.82,5.928273393279844,147.89378955517648
2017-08-31,Columbus,OH,170000.0,2017.0,3265.0,852144.0,49478.0,3.82,6.25700579811945,162.26515710285472
2017-08-31,Indianapolis,IN,155000.0,2017.0,4059.0,853431.0,44709.0,3.82,8.060486197320953,160.8145418185157
2017-08-31,Cleveland,OH,132500.0,2017.0,3185.0,388812.0,27854.0,3.82,15.997196931954427,117.20165724279144
2017-08-31,San Jose,CA,920000.0,2017.0,1787.0,1023031.0,96662.0,3.82,6.3686004602892,58.57738891195701
2017-08-31,Virginia Beach,VA,220000.0,2017.0,2802.0,450057.0,70500.0,3.82,4.82132103172885,178.66047976122667
2017-08-31,Providence,RI,255000.0,2017.0,2276.0,179509.0,40366.0,3.82,9.682911728285866,88.25464963032505
2017-08-31,Jacksonville,FL,193000.0,2017.0,3144.0,867313.0,50555.0,3.82,7.4194391877218715,146.03900503085578
2017-08-31,Milwaukee,WI,206650.0,2017.0,2261.0,599086.0,38289.0,3.82,8.997946088170542,103.30008385076172
2017-08-31,Oklahoma City,OK,148000.0,2017.0,2339.0,629191.0,51581.0,3.82,5.131856310510575,194.30774060226597
2017-08-31,Raleigh,NC,240000.0,2017.0,2536.0,449477.0,61505.0,3.82,5.02197136734884,142.8766440719346
2017-08-31,Memphis,TN,154000.0,2017.0,2449.0,654723.0,38230.0,3.82,10.35621813937027,138.4030423763261
2017-08-31,Richmond,VA,220000.0,2017.0,2288.0,220892.0,42356.0,3.82,8.772935303547548,107.33820256406408
2017-08-31,New Orleans,LA,179900.0,2017.0,1177.0,388182.0,38721.0,3.82,8.660138231192436,119.99895419469291
2017-08-31,Salt Lake City,UT,289000.0,2017.0,1843.0,194188.0,54009.0,3.82,4.61389719442107,104.19103523096518
2017-08-31,Hartford,CT,220000.0,2017.0,2356.0,124390.0,33841.0,3.82,16.01918305496811,85.7595644765911
2017-08-31,Buffalo,NY,149950.0,2017.0,1533.0,259574.0,34268.0,3.82,8.75823272247686,127.41024412399378
2017-08-31,Birmingham,AL,165000.0,2017.0,2070.0,212265.0,33770.0,3.82,10.725192666698579,114.1061825349716
2017-08-31,Rochester,NY,140000.0,2017.0,1775.0,209463.0,32347.0,3.82,12.036983081793991,128.81547300344556
2017-08-31,Grand Rapids,MI,170000.0,2017.0,2218.0,195355.0,44369.0,3.82,7.434844868735084,145.50997929375805
2017-08-31,Tucson,AZ,179700.0,2017.0,1679.0,530905.0,39617.0,3.82,9.265078216836965,122.91236299065137
2017-08-31,Tulsa,OK,153750.0,2017.0,1370.0,401352.0,44577.0,3.82,6.688519168761946,161.6433240283286
2017-08-31,Fresno,CA,250000.0,2017.0,1098.0,519037.0,44853.0,3.82,11.044702626295214,100.02614863663352
2017-08-31,Worcester,MA,248000.0,2017.0,1534.0,184743.0,45869.0,3.82,7.475282561605937,103.11685313182886
2017-08-31,Omaha,NE,165000.0,2017.0,1568.0,463081.0,53789.0,3.82,4.802625313482112,181.74881410641362
2017-08-31,Bridgeport,CT,396000.0,2017.0,1806.0,147586.0,44841.0,3.82,13.777276242883769,63.13092650097056
2017-08-31,Greenville,SC,169000.0,2017.0,1641.0,64061.0,48984.0,3.82,5.420545120115936,161.59562608059622
2017-08-31,Albuquerque,NM,188000.0,2017.0,1264.0,556718.0,49878.0,3.82,6.494838095909235,147.91534858131143
2017-08-31,Bakersfield,CA,201000.0,2017.0,1051.0,372680.0,60058.0,3.82,9.197471572444972,166.58537388024027
2017-08-31,Albany,NY,180000.0,2017.0,869.0,98498.0,43790.0,3.82,7.070220715688919,135.63272891439757
2017-08-31,Knoxville,TN,168000.0,2017.0,1655.0,184465.0,36331.0,3.82,6.704723759187381,120.5674650325167
2017-08-31,Baton Rouge,LA,180000.0,2017.0,1121.0,227549.0,40948.0,3.82,8.937988802940296,126.83007498485388
2017-08-31,McAllen,TX,138971.0,2017.0,301.0,139838.0,45057.0,3.82,7.600560903748287,180.75909117957715
2017-08-31,New Haven,CT,217500.0,2017.0,1408.0,130884.0,39191.0,3.82,10.401579986833443,100.45906772386999
